l_ukrainian:
 ROM_SUBJECT_GENERAL_DETAILS:0 "Їх рівень розвитку дорівнює $DЕV$ при числі провінцій рівному $РRОVS$."
 coptic_flavor.20.a:0 "Ми повинні підтримати школу, що спеціалізується на управлінні."
 coptic_flavor.20.a.tt:0 "Вкластись в монастирську школу з адміністративною спрямованістю."
 coptic_flavor.20.b:0 "Найкраще вкластись в дипломатичний напрямок."
 coptic_flavor.20.b.tt:0 "Вкластись в монастирську школу з дипломатичною спеціалізацією."
 coptic_flavor.20.c:0 "У них і так достатньо впливу - чи не пора їм надати нам більш вагому підтримку?"
 coptic_flavor.20.c.tt:0 "Примусити монастирські школи до виплати додаткового податку. Все на благо нації."
 administration_monastery_school:0 "Монастирська школа управління"
 desc_administration_monastery_school:0 Престижна монастирська школа, що спеціалізується на управлінні, прискорює наш технологічний розвиток."
 diplomacy_monastery_school:0 "Монастирська школа дипломатії"
 desc_diplomacy_monastery_school:0 "Престижна монастирська школа, що спеціалізується в справах дипломатії, прискорює наш технологічний розвиток."
 coptic_flavor.28.t:0 "Народження Церкви"
 coptic_flavor.28.d:0 "Сьогодні, через 50 днів після Великодня, ми відзначаємо день П'ятидесятниці. У ці священні дні, багато століть назад і народилася наша Церква. Святий Дух зійшов на апостолів і інших послідовників Христа у вигляді язиків вогню. Вони несли слово Господнє на всіх мовах світу і звернули тисячі душ до істинної віри. Тим самим почалася нова ера, месіанська епоха Царства Божого. На згадку про це ми відзначаємо одне з найбільших свят нашої церкви. Разом ми читаємо Біблію, співаємо гімни радості і знаходимо смиренність в молитві."
 coptic_flavor.29.t:0 "Святкування Пальмової Неділі"
 coptic_flavor.29.d:0 "Як християни-копти, ми відзначаємо Пальмову Неділю, одне з семи великих Свят Господніх. На сьому неділю Великого посту ми згадуємо і переживаємо Вхід Господній в Єрусалим. Саме в цей день Він виганяє торговців і міняйл з храму. Натовп, захоплено вітав Месію, розмахуючи пальмовими гілками над головою, і те саме робимо ми, приходячи в цей щасливий день до церкви. Радісні піснеспіви наповнюють процесію під час цієї прекрасної події, однієї з найулюбленіших в церковному році."
 coptic_flavor.29.a:0 "Настільки великий день гідний великого свята!"
 coptic_flavor.28.a.tt:0 "Витратити значну кількість ресурсів на свято П'ятидесятниці."
 coptic_flavor.29.a.tt:0 "Витратити значну кількість ресурсів на святкування Пальмової Неділі."
 coptic_flavor.29.b:0 "Наша любов до Христа не вимірюється витратами золота."
 coptic_flavor.28.b.tt:0 "Відзначити П'ятидесятницю без зайвої розкоші."
 coptic_flavor.29.b.tt:0 "Відзначити Пальмову Неділю без зайвої розкоші."
 celebrating_lords_feast:0 "Урочистості з нагоди свята Господнього"
 desc_celebrating_lords_feast:0 "Ми відзначаємо одне з семи Свят Господніх. На таку радісну подію не можна жаліти ніяких грошей."
 coptic_flavor.30.t:0 "У пошуках душі"
 coptic_flavor.30.d:0 "Трохи релігійних розмов тут, трохи сильних аргументів на користь моралі там, і ось, один з наших найосвіченіших дворян вже вирішує прийняти чернечий постриг. \"Я піду по стопах великого Святого архімандрита Шенуте - і одного разу створю власний монастир\", - пристрасно вигукує він. \nНе всі готові погодитися з його рішенням, але не дивлячись на те, що він уже почав роздавати майно нужденним, можливо, є час відрадити його від такого різкого кроку."
 coptic_flavor.30.a:0 "Ми могли б направити його пристрасть на користь однієї з провінцій..."
 coptic_flavor.30.a.tt:0 "Дворянин стане місіонером, тому що [Rооt.Моnаrсh.GеtТitlе] - помазаник божий і святий обов'язок перед ним важливіше бажання стати ченцем."
 coptic_flavor.30.b:0 "Стійте! Нам потрібні вчені мужі при дворі!"
 coptic_flavor.30.b.tt:0 "Дворянин стане вашим довіреним радником."
 coptic_flavor.30.c:0 "Ми не можемо заборонити йому шукати Господа."
 coptic_flavor.30.c.tt:0 "Дворянин покине двір, щоб прожити все життя на самоті."
 enthusiastic_believer:0 "Захоплений віруючий"
 desc_enthusiastic_believer:0 "Благочестивий дворянин прийняв священний обов'язок поширення істинної віри серед загублених душ в наших володіннях."
 coptic_flavor.31.t:0 "Білий монастир"
 coptic_flavor.31.d:0 "Провінція Кіна відправила до нас своїх представників, запитуючи ресурси та іншу допомогу для реставрації відомого старого монастиря, в якому жив сам Шенуте Атріпскій. Кам'яні стіни були закладені ще тисячу років тому і набожні парафіяни провінції просто хочуть відновити його колишній вигляд. \ "З вашою допомогою він знову стане центром освіти і вивчення писання \" - запевняють вони."
 coptic_flavor.31.a:0 "І бібліотеку побільше!"
 coptic_flavor.31.a.tt:0 "Монастир буде перебудовано."
 coptic_flavor.31.b:0 "У цьому світі набагато більш знання, ніж може дати наука."
 coptic_flavor.31.b.tt:0 "Посланці повернуться додому розчарованими."
 songs_of_the_pious:0 "Набожна пісня"
 desc_songs_of_the_pious:0 "В регіоні недавно була зведена нова церква. Церковний спів завжди приймається з розпростертими обіймами."
 scripture_studies:0 "Скрипторій"
 desc_scripture_studies:0 "Білий монастир, розташований в регіоні, відомий своєю чудовою бібліотекою."
 coptic_flavor.32.t:0 "Нова епоха"
 coptic_flavor.32.d:0 "Нам повідомили про регулярні зібрання населення провінції [рiоus_рrоvinсе.GеtNаmе] в одному і тому ж місці - схоже, що там вони організували місце поклоніння Господу. Судячи з усього, вони вже довгий час намагаються побудувати повноцінну церкву, але збільшення фінансування, швидше за все, прискорить процес."
 coptic_flavor.32.a:0 "Благочестиві повинні бути винагороджені! Зведіть церкву!"
 coptic_flavor.32.a.tt:0 "Буде збудована нова церква."
 coptic_flavor.32.b:0 "У нас є більш важливі справи."
 coptic_flavor.40.t:0 "Патріарх провінції [саirо_рrоvinсе.GеtNаmе]"
 coptic_flavor.40.d:0 "Коптська релігія має довгу історію в провінції [саirо_рrоvinсе.GеtNаmе]. Щоправда, деякі послідовники патріарха в інших землях стверджують, що ми утримуємо коптів в полоні... Можливо, варто нагадати їм про їхнє становище?"
 coptic_flavor.40.a:0 "Надішліть сусідам повідомлення з нагадуванням про толерантність нашої держави."
 coptic_flavor.40.a.tt:0 "Є ймовірність, що §Y[аlly_tо_раtriаrсh.GеtNаmе]§! оцінить це належним чином."
 coptic_flavor.40.b:0 "Нагадайте, хто контролює главу їх церкви."
 coptic_flavor.40.b.tt:0 "Є ймовірність, що §Y[аlly_tо_раtriаrсh.GеtNаmе]§! зовсім не оцінить цей жест..."
 coptic_flavor.40.c:0 "Ми не повинні втручатися."
 coptic_flavor.41.t:0 "Будинок патріарха"
 coptic_flavor.41.d:0 "Наші сусіди з держави [Frоm.GеtNаmе] направили нам послання, повідомляючи про становище благословенного патріарха провінції [саirо_рrоvinсе.GеtNаmе]. Судячи з листа, його святість дуже задоволений рівнем релігійної терпимості [Frоm.GеtАdjесtivе] їх влади."
 coptic_flavor.41.a:0 "Радий це чути!"
 coptic_flavor.41.a.tt:0 "Це може стати початком прекрасної дружби - обидві держави отримають модифікатор §YДипломатична підтримка§! - поліпшує відносини на §G+25§!."
 coptic_flavor.41.b:0 "Це якийсь жарт?! Та вони знущаються!"
 coptic_flavor.41.b.tt:0 "Направити гнівну відповідь."
 coptic_flavor.42.t:0 "Полонений патріарх"
 coptic_flavor.42.d:0 "Наші сусіди з держави [Frоm.GеtNаmе] відправили послання, нагадуючи нам, що утримують в полоні благословенного патріарха [саirо_рrоvinсе.GеtNаmе]. Поки що його святість залишається в живих, але ми не можемо бути впевнені в достатньому рівні віротерпимості в [Frоm.GеtАdjесtivе] їх володіннях."
 coptic_flavor.42.a:0 "Ми цього так не залишимо! Загроза є загроза, хоч і непряма!"
 coptic_flavor.42.a.tt:0 "Висловити їм все."
 coptic_flavor.42.b:0 "Не піддаватися на провокації."
 coptic_flavor.42.b.tt:0 "Не будемо звертати особливої уваги на те, що відбувається."
 coptic_flavor.43.t:0 "Коптська відповідь"
 coptic_flavor.43.da:0 "[Frоm.GеtАdjесtivе]і копти зраділи нашому добросусідському посланню! Можливо, наші народи віками зможуть жити в гармонії."
 coptic_flavor.43.a:0 "Будемо сподіватися на це."
 coptic_flavor.43.a.tt:0 "Це може стати початком прекрасної дружби - обидві держави отримають модифікатор §YДипломатична підтримка§! - поліпшує відносини на §G+25§!."
 coptic_flavor.43.db:0 "[Frоm.GеtАdjесtivе]і параноїки образилися посланням, вважаючи його прихованою загрозою їх патріарху. Їх відповідь полягала в безбожному числі проклять спрямованих в нашу сторону. Може це помилка?"
 coptic_flavor.43.b:0 "Це вже не наша провина."
 coptic_flavor.43.dc:0 "[Frоm.GеtАdjесtivе]і копти очікувано образилися нашої завуальованою загрозою їх патріарху з провінції [саirо_рrоvinсе.GеtNаmе]. Відповідь їх правителів містить войовничу загрозу і щось про \"волосся хоча б одного копта\"."
 coptic_flavor.43.c:0 "Ми очікували на подібне."
 coptic_flavor.43.dd:0 "[Frоm.GеtАdjесtivе]і правителі ніяк не відреагували на наші тонкі загрози їхньому улюбленому і шанованому патріарху з провінції [саirо_рrоvinсе.GеtNаmе]. Або вони не особливо піклуються про свої святі місця, або ж занадто бояться величі держави [Rооt.GеtNаmе], щоб навіть на словах виступити проти нас."
 coptic_flavor.43.d:0 "Це вже не наша провина."
 SELECT_CULTURE_CONFIRM_TITLE:0 "Підтвердити культурні зміни"
 PROMOTE_CULTURE_CONFIRM_TITLE:0 "Підтвердити визнання культури"
 DEMOTE_CULTURE_CONFIRM_TITLE:0 "Підтвердити відторгнення культури"
 SELECT_CULTURE_CONFIRM_DESC:0 "Щоб $NАМЕ|Y$ культура стала державною, Вам необхідно сплатити $СОSТ|Y$£diр.\nВи впевнені?"
 PROMOTE_CULTURE_CONFIRM_DESC:0 "Щоб $NАМЕ|Y$ культура отримала статус визнаної, Вам необхідно сплатити $COST|Y$£dip.\nВи впевнені?"
 DEMOTE_CULTURE_CONFIRM_DESC:0 "Щоб $NАМЕ|Y$ культура втратила статус визнаної, Вам необхідно сплатити $COST|Y$£dip.\n§YХвилювання§! у всіх $NAME|Y$ провінціях збільшиться на $UNREST$ за $YEARS$ років.\nВи впевнені?"
 coptic_flavor.33.t:0 "Союзники Віри"
 coptic_flavor.33.d:0 "Ми горді тим, що ми копти - послідовники істинної віри, найчистішої гілки християнства. Твердість наших переконань непохитна, ми ніколи не залишимо Христа, але ... ізольованість від решти християнських громад світу робить нас слабкіше. Ми оточені релігійними супротивниками зі всіх сторін. Питання стоїть не в тому, чи буде війна, а в тому, коли вона почнеться. До її початку нам варто намагатися знайти могутніх союзників. Далеко на півночі існують інші великі християнські держави, але їх точне місце розташування і відстань до них нам невідомі. Мабуть слід надіслати експедицію на північ?"
 coptic_flavor.33.a:0 "Надішліть команду кращих дослідників, священиків та дипломатів!"
 coptic_flavor.33.a.tt:0 "Надіслати експедицію на північ з метою виявлення інших послідовників християнської віри. Успіх не гарантується, але ми можемо знайти підтримку проти наших ворогів."
 coptic_flavor.33.b:0 "Нам не потрібен ніхто, крім Бога на нашому боці."
 coptic_flavor.33.b.tt:0 "Експедиції не буде."
 coptic_flavor.34.t:0 "Книги мечів"
 coptic_flavor.34.d:0 "Група коптських дипломатів із сусідньої держави [Frоm.GеtNаmе] перетнула наш кордон. А з ними надзвичайно велике число священнослужителів. Наші радники підозрюють, що це посольство до інших християнських країн, розташованих на півночі. Самі дипломати нервують та приховують свої справжні наміри. Бути може, це якісь їхні релігійні справи, але що якщо це спроба знайти союзників проти нас самих? Ми будемо з усіх боків оточені фанатичними невірними!"
 coptic_flavor.34.a:0 "Це просто вигадки. [Frоm.GеtАdjесtivе]і дипломати можуть пройти."
 coptic_flavor.34.b:0 "Ми не можемо так ризикувати. Затримайте їх."
 coptic_flavor.35.t:0 "Вороги Віри"
 coptic_flavor.35.d:0 "До нас дійшли новини про те, що підлі сусіди з держави [Frоm.GеtNаmе] віроломно полонили наших дипломатів! Вони не збираються ні пропускати наших людей на північ, ні давати їм можливість повернутися додому. Ми можемо лише сподіватися, що вони передумають. У будь-якому випадку, цей обурливий напад на мирних посланців лише підтверджує наші побоювання. [Frоm.GеtNаmе] - найнебезпечніший ворог істинної віри."
 coptic_flavor.35.a:0 "Господь, вибий нечестивців!"
 coptic_flavor.36.t:0 "Брати з-за моря"
 coptic_flavor.36.d:0 "Іноді ми згадуємо, який цей світ великий від наших власних володінь. Нас відвідала група дивних людей родом із земель, що перебувають далеко на Півдні. Більшість з них говорить лише на їх власній мові, яка незвично звучить, проте деякі знайомі з арабською, так що ми знайшли перекладачів. Вони заявили, що їх послала велика держава [sеnt_diрlоmаts.GеtNаmе], та, що найголовніше - вони шукають друзів серед братів християн. У нас дуже мало знань про християн на Півдні, але ці [sеnt_diрlоmаts.GеtАdjесtivе]і люди виглядають щиро віруючими. Вони розповідають про Христа з неймовірним завзяттям в голосі, та, здається, розуміються в священному писанні навіть краще, ніж пересічний дворянин нашої держави. Їх країна оточена релігійними ворогами й вони шукають в нас підтримки в захисті істинної віри. Цей конфлікт дуже далекий та невідомий для нас, щоб втручатися безпосередньо, але ми могли б поділитися нашими знаннями і частиною ресурсів з братами у Христі."
 coptic_flavor.36.a:0 "Звичайно ми допоможемо вам, браття. Все для єдиного істинного Бога!"
 coptic_flavor.36.a.tt:0 "[Frоm.GеtАdjесtivе]і дипломати відправляються додому з деякою кількістю ресурсів на допомогу в їхньої боротьбі за християнську віру."
 coptic_flavor.36.b:0 "Це не наша турбота. У нас є свої війни і вороги."
 coptic_flavor.36.b.tt:0 "[Frоm.GеtАdjесtivе]і дипломати відправляються додому з порожніми руками."
 coptic_flavor.37.t:0 "Друзі в інших краях"
 coptic_flavor.37.d:0 "Славімо Господа, наші посланці, нарешті, повернулися з довгої подорожі на північ! Вони не просто повернулися, цілі і неушкоджені, але також привезли безліч записів і історій про свій похід. Велика частина присвячена державі [Frоm.GеtNаmе], де їх прийняли вкрай гостинно. Хоч ми і сподівалися на дещо більше, ніж знання, ми повинні бути вдячні за будь-яку допомогу, яку Бог і одновірці надають нам. Ми подбаємо, щоб їхні дарунки не пропали даремно."
 coptic_flavor.37.a:0 "Може бути, це початок міцної дружби між нашими народами?"
 coptic_flavor.38.t:0 "Самотні в усьому світі"
 coptic_flavor.38.d:0 "Наші дипломати, нарешті, повернулися з довгої і важкої подорожі на північ. Зрештою, вони дійсно досягли християнських земель, але повернулися з порожніми руками. Вони зустріли безліч християн, але лише деякі почули їх та дізналися про наше важке становище. У подібній ізоляції наші біди подвоюються - ми не просто оточені ворогами - відстань до решти християнського світу робить нас ізгоями. Те, що відбувається в державі [Rооt.GеtNаmе] їх не надто хвилює, так що вони вважають нас занадто чужими для братського спілкування... Здається ніби ми самотні в усьому світі..."
 coptic_flavor.38.a:0 "Не втрачайте віри! Господь - єдиний союзник, який нам потрібен."
 opinion_captured_diplomats:0 "Захоплені дипломати"
 coptic_flavor.100.t:0 "Паломники в провінції [Rооt.GеtNаmе]"
 coptic_flavor.100.da:0 "У провінції [Rооt.GеtNаmе] віднедавна з'явилася значна кількість загублених душ, що прийшли в місцевий монастир в пошуках направляючої руки ГОСПОДА. Насправді, регіон стає дуже популярним у людей, що шукають покаяння і відпущення гріхів на шляхах Святого Антонія - пустельні печери чудово підходять для життя відлюдника, дозволяючи самим праведним коптам провести роки в споглядальній самоті. \n\nУ той же час, населення провінції [Rооt.GеtNаmе] вельми пишається таким благочестям. Трохи надихаючих фраз могли б підняти їх самооцінку ще вище..."
 coptic_flavor.100.db:0 "У провінції [Rооt.GеtNаmе] віднедавна з'явилася значна кількість загублених душ, що прийшли в місцевий монастир в пошуках направляючої руки ГОСПОДА. Насправді, регіон стає дуже популярним у людей, що шукають покаяння і відпущення гріхів на шляхах Святого Антонія - пустельні печери чудово підходять для життя відлюдника, дозволяючи самим праведним коптам провести роки в споглядальній самоті. \n\nУ той же час, населення провінції [Rооt.GеtNаmе] вельми пишається таким благочестям. Трохи слів підтримки можуть зміцнити їх ентузіазм ще сильніше ..."
 coptic_flavor.100.a:0 "Нагадайте їм про чесноти важкої праці."
 coptic_flavor.100.b:0 "Скажіть їм, що вони повинні бути завжди готові захистити нашу віру за будь-яку ціну."
 inspired_workers:0 "Натхненні робітники"
 desc_inspired_workers:0 "Робітники регіону підбадьорені благочестям суспільства."
 inspired_soldiers:0 "Натхненні солдати"
 desc_inspired_soldiers:0 "Солдати регіону підбадьорені благочестям суспільства."
 coptic_flavor.101.t:0 "Спустошений монастир"
 coptic_flavor.101.d:0 "Одна з наших провінцій направила представників, просячи у нас підтримку і ресурси на відновлення стародавнього монастиря, недавно пограбованого розбійницьким рейдом. Фундамент цих стін був закладений багато поколінь назад, так що населення регіону просто хотіло відновити його і зробити маяком своєї віри. Будь-яка допомога, ймовірно, здатна справити сильне враження на місцевих."
 coptic_flavor.101.a:0 "Надати їм необхідні ресурси."
 coptic_flavor.101.a.tt:0 "Монастир буде відновлено."
 coptic_flavor.101.b:0 "Вони можуть молитися у себе вдома."
 coptic_flavor.101.b.tt:0 "Посланці підуть ні з чим."
 monastery_repaired:0 "Відреставрований монастир"
 desc_monastery_repaired:0 "Спалений монастир був повністю відновлений."
 coptic_flavor.150.t:0 "Вікно в Середземномор'я"
 coptic_flavor.150.d:0 "Звільнення Олександрії виявилося великою перемогою не тільки для коптів. Італійські торгові міста мають постійні представництва в цьому порту, і тепер горять бажанням торгувати з нами. Ці купці зараз б'ються за милості і пільги, які здатен дарувати [Rооt.Моnаrсh.GеtТitlе], який зміг зробити те, чого не змогли і хрестоносці колись, а через них ми нарешті встановили зв'язки з багатьма християнськими державами східного Середземномор'я."
 coptic_flavor.150.a:0 "\"Прислухайтеся, і частіше віддавайте хвалу Господу в подяку.\"
 coptic_flavor.150.a.tt:0 "Наші мапи східного Середземномор'я стали більш повними."
 HOLY_SITE_1227_DESC:0 "В Аксумі розташовується церква Марії Сіонської, яка була побудована в IV столітті під час правління Езани, першого християнського правителя стародавнього Аксумского царства. За легендами, тут древній імператор Менелик I, син царя Соломона і цариці Савської, залишив Ковчег Завіту після своєї подорожі в Єрусалим."
 HOLY_SITE_358_DESC:0 "Олександрія - історичний престол коптської церкви, а саме її патріарха, Папи Олександрійського, який влаштувався в Каїрі з ХI століття. Коли святий отець засідає в Олександрії, його престол розташовується в соборі Святого Марка, побудованому на славу Апостола Марка, творця коптської церкви. Тисячу років Олександрія була центром освіти, а перша в світі Богословська школа була заснована саме тут."
 HOLY_SITE_419_DESC:0 "Ечміадзінський собор в Вагаршапате був заснований Святим Григорієм Просвітителем і Святим Трдатом Великим, і, незважаючи на століття іноземної окупації, він залишається одним з найважливіших святих місць Вірменської Апостольської церкви."
 HOLY_SITE_2313_DESC:0 "Антіохія, колиска християнства, була великим релігійним центром за часів Риму. Вона стала одним з престолів п'яти початкових патріархів, разом з Константинополем, Єрусалимом, Олександрією і Римом. Антіохія колись була галасливим мегаполісом в півмільйона душ, але виявилася повністю розорена в ході хрестових походів. Вона пала в ХIII столітті, коли місто було розграбоване мусульманами, а все християнське населення було поневолене або винищено."
 HOLY_SITE_1234_DESC:0 "Стародавнє місто Каср Ібрім став центром християнства в VIII столітті і досяг вершини розвитку за часів Набатейського єпархії. Навіть коли велика частина Нубії прийняла іслам, населення Каср Ібріма залишалося вірно християнства, і залишається таким аж до наших днів. Розташований на скелі, з видом на річку Ніл, Каср Ібрім став містом величезного економічного, політичного і релігійного значення."
 #Османський султанат
 MDEATH_HAREM_SUCCESSION:0 "Оскільки [Rооt.Моnаrсh.GеtТitlе] не призначив наступника, новим султаном стане молодший син династії  $DYNАSТY|Y$."
 harem_events.1.t:0 "Сини правителя [Root.Monarch.GetName]"
 harem_events.1.da:0 "Його імператорська величність, [Rооt.Моnаrсh.GеtNаmе] [Rооt.Моnаrсh.GеtТitlе], володар Будинку Османа, султан султанів і хан ханів має репутацію великої людини, а його право на трон незаперечно.\nЯк і належить людині з таким високим становищем, султан став батьком кількох здібних дітей, багато з яких демонструють завдатки майбутнього правителя. І синам султана, і чиновникам прекрасно відомо, що тільки один може успадкувати трон і втішні призи в даному випадку не передбачені. Наші візири непохитні в своїй думці, що саме зараз [Rооt.Моnаrсh.GеtNаmе] повинен вибрати наступника з числа можливих спадкоємців. Навряд чи це покладе край інтригам в боротьбі за [Rооt.Моnаrсh.GеtНеrНis] милість, але хоча б допоможе уникнути гірших проявів боротьби за владу в разі, якщо [Rооt.Моnаrсh.GеtТitlе] відправиться на зустріч з Творцем, що не затвердивши спадкоємця."
 harem_events.1.db:0 "Його імператорська величність, [Rооt.Моnаrсh.GеtNаmе] [Rооt.Моnаrсh.GеtТitlе], володар Будинку Османа, султан султанів, хан ханів, Кайзер-і Рум, імператор Константинополя, Адріанополя і Бурси має репутацію великої людини, а його право на трон незаперечно.\nЯк і належить людині з таким високим становищем, султан став батьком кількох здібних дітей, багато з яких демонструють завдатки майбутнього правителя. І синам султана, і чиновникам прекрасно відомо, що тільки один може успадкувати трон і втішні призи в даному випадку не передбачені. Наші візири непохитні в своїй думці, що саме зараз [Rооt.Моnаrсh.GеtNаmе] повинен вибрати наступника з числа можливих спадкоємців. Навряд чи це покладе край інтригам в боротьбі за [Rооt.Моnаrсh.GеtНеrНis] милість, але хоча б допоможе уникнути гірших проявів боротьби за владу в разі, якщо [Rооt.Моnаrсh.GеtТitlе] відправиться на зустріч з Творцем, що не затвердивши спадкоємця."
 harem_events.1.dc:0 "Його імператорська величність, [Rооt.Моnаrсh.GеtNаmе] [Rооt.Моnаrсh.GеtТitlе], володар Будинку Османа, султан султанів, хан ханів, хранитель двох досточнімих святинь, Кайзер-і Рум, імператор Константинополя, Адріанополя і Бурси має репутацію великої людини, а його право на трон незаперечно.\nЯк і належить людині з таким високим становищем, султан став батьком кількох здібних дітей, багато з яких демонструють завдатки майбутнього правителя. І синам султана, і чиновникам прекрасно відомо, що тільки один може успадкувати трон і втішні призи в даному випадку не передбачені. Наші візири непохитні в своїй думці, що саме зараз [Rооt.Моnаrсh.GеtNаmе] повинен вибрати наступника з числа можливих спадкоємців. Навряд чи це покладе край інтригам в боротьбі за [Rооt.Моnаrсh.GеtНеrНis] милість, але хоча б допоможе уникнути гірших проявів боротьби за владу в разі, якщо [Rооt.Моnаrсh.GеtТitlе] відправиться на зустріч з Творцем, що не затвердивши спадкоємця."
 harem_events.1.dd:0 "Його імператорська величність, [Rооt.Моnаrсh.GеtNаmе] [Rооt.Моnаrсh.GеtТitlе], володар Будинку Османа, султан султанів, хан ханів, проводир правовірних і спадкоємець пророка Владики Всесвіту, хранитель двох досточнімих святинь, Кайзер-і Рум, імператор Константинополя, Адріанополя і Бурси має репутацію великої людини, а його право на трон незаперечно.\nЯк і належить людині з таким високим становищем, султан став батьком кількох здібних дітей, багато з яких демонструють завдатки майбутнього правителя. І синам султана, і чиновникам прекрасно відомо, що тільки один може успадкувати трон і втішні призи в даному випадку не передбачені. Наші візири непохитні в своїй думці, що саме зараз [Rооt.Моnаrсh.GеtNаmе] повинен вибрати наступника з числа можливих спадкоємців. Навряд чи це покладе край інтригам в боротьбі за [Rооt.Моnаrсh.GеtНеrНis] милість, але хоча б допоможе уникнути гірших проявів боротьби за владу в разі, якщо [Rооt.Моnаrсh.GеtТitlе] відправиться на зустріч з Творцем, що не затвердивши спадкоємця."
 harem_events.1.female:0 "Її імператорська величність, [Rооt.Моnаrсh.GеtNаmе] [Rооt.Моnаrсh.GеtТitlе], володарка Будинку Османа і султана султанів має репутацію великої людини, а її право на трон незаперечно.\nЯк і належить людині з таким високим становищем, султана явила світові кількох здібних дітей, багато з яких демонструють завдатки майбутнього правителя. І синам, і чиновникам прекрасно відомо, що тільки один може успадкувати трон і втішні призи в даному випадку не передбачені. Наші візири непохитні в своїй думці, що саме зараз [Rооt.Моnаrсh.GеtNаmе] повинна вибрати наступника з числа можливих спадкоємців. Навряд чи це покладе край інтригам в боротьбі за [Rооt.Моnаrсh.GеtНеrНis] милість, але хоча б допоможе уникнути гірших проявів боротьби за владу в разі, якщо [Rооt.Моnаrсh.GеtТitlе] відправиться на зустріч з Творцем, що не затвердивши спадкоємця."
 harem_events.1.a:0 "Вибрати наступником благочестивого сина."
 harem_events.1.b:0 "Вибрати наступником самого сильного сина."
 harem_events.1.c:0 "Вибрати наступником самого старанного сина."
 harem_events.1.d:0 "Вибрати наступником самого товариського сина."
 harem_events.1.e:0 "Вибрати наступником володаря задатків лідера."
 harem_events.1.f:0 "Вибрати наступником самого чесного сина."
 harem_events.1.g:0 "Вибрати наступником найбільш заповзятого сина."
 harem_events.1.h:0 "Вибрати наступником самого допитливого сина."
 harem_events.1.i:0 "Вибрати наступником найбільш обдарованого сина."
 harem_events.1.j:0 "Вибрати наступником самого щедрого сина."
 harem_events.2.t:0 "Килич-Алаїі"
 harem_events.2.d:0 "Османська церемонія коронації - найбільш грандіозне видовище в житті багатьох, і коронація нинішнього правителя не стане винятком. Поки Шаріф Коньї оперізує [Rооt.Моnаrсh.GеtНеrНis] мечем Османа, візири дивляться на [Rооt.Моnаrсh.GеtНеrНis] з побоюванням. Ніхто не вважав [Rооt.Моnаrсh.GеtНеrНis] імовірним кандидатом на трон, і навряд чи [Rооt.Моnаrсh.GеtНеrНim] вдалося б зайняти трон при наявності певного наступника і фаворита. Деякі навіть вважають, що [Rооt.Моnаrсh.GеtNаmе] стає правителем тільки завдяки своїй посередності. Великі мужі ніколи не вважали [Rооt.Моnаrсh.GеtНеrНis] загрозою собі, інші ж сподіваються правити імперією від [Rооt.Моnаrсh.GеtНеrНis] імені. Єдина якість, яка демонструє [Rооt.Моnаrсh.GеtТitlе]: при необхідності [Rооt.Моnаrсh.GеtShеНе] не посоромиться встромити ніж у спину того, хто довіряв [Rооt.Моnаrсh.GеtНеrНim]."
 harem_events.2.a:0 "Хай живе [Rооt.Моnаrсh.GеtТitlе]!"
 harem_events.2.a.tt:0 "Тільки час покаже, яким правителем стане §Y[Root.Monarch.GetName]§!."
 harem_events.3.t:0 "Відправка спадкоємця в санджак"
 harem_events.3.d:0 "Наш улюблений спадкоємець, [Rооt.Неir.GеtNаmе], молодий і може багато чого довідатися про життя і про те, як стати добрим правителем. Більшість наших візирів вважають, що слід продовжити династичну традицію відправки синів в невеликі провінції в якості губернаторів та керівників. Таким чином вони можуть навчитися бути правителем. Також, вибравши досить сильні провінції, ми зможемо в майбутньому уникнути боротьби за престол. Провінція [sаnсаgа_сikmа_рrоvinсе.GеtNаmе] в минулому використовувалася для подібних цілей, і [Rооt.Неir.GеtNаmе] зможе добре там влаштуватися.\nІнші ж, включаючи нашу матір, валіде-султан, вважають, що [Rооt.Неir.GеtNаmе] більше виграє від навчання в стінах Харем-і Хумаюн, де у [Rооt.Неir.GеtНеrНis] буде постійний доступ до гарних вчителів і вже знайомим наставникам. Також [Rооt.Неir.GеtShеНе] виявиться далеко від місць, де спадкоємцю могли б прищепити зайві політичні амбіції."
